,aqi,pm10,pm25,o3,timestamp_local,so2,no2,timestamp_utc,datetime,co,ts,city,latitude,longitude,timezone
3813,14.0,2.365485,1.3450589,29.683113,2022-10-26T16:00:00,0.14714897,0.08166535,2022-10-26T11:00:00,2022-10-26:11,196.93375,1666782000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3814,14.0,2.7662075,1.585217,29.325485,2022-10-26T17:00:00,0.16391277,0.083673514,2022-10-26T12:00:00,2022-10-26:12,195.26482,1666785600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3815,14.0,3.1219695,1.8247889,29.325485,2022-10-26T18:00:00,0.173226,0.08702046,2022-10-26T13:00:00,2022-10-26:13,195.26482,1666789200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3816,14.0,3.9639006,2.374836,29.325485,2022-10-26T19:00:00,0.17881393,0.08702046,2022-10-26T14:00:00,2022-10-26:14,193.59589,1666792800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3817,14.0,6.081341,3.2509367,28.967857,2022-10-26T20:00:00,0.1899898,0.08568168,2022-10-26T15:00:00,2022-10-26:15,193.59589,1666796400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3818,17.0,8.189585,4.043982,28.61023,2022-10-26T21:00:00,0.19930303,0.083004124,2022-10-26T16:00:00,2022-10-26:16,193.59589,1666800000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3819,19.0,9.641685,4.5015883,28.252602,2022-10-26T22:00:00,0.20302832,0.08166535,2022-10-26T17:00:00,2022-10-26:17,193.59589,1666803600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3820,20.0,10.391674,4.723875,27.894974,2022-10-26T23:00:00,0.20489097,0.08032657,2022-10-26T18:00:00,2022-10-26:18,191.92696,1666807200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3821,20.0,10.523464,4.795652,27.537346,2022-10-27T00:00:00,0.20675361,0.07764902,2022-10-26T19:00:00,2022-10-26:19,190.25803,1666810800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3822,20.0,10.120766,4.7424254,27.179718,2022-10-27T01:00:00,0.20489097,0.07564086,2022-10-26T20:00:00,2022-10-26:20,190.25803,1666814400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3823,19.0,9.170856,4.4928117,26.464462,2022-10-27T02:00:00,0.20116568,0.07497147,2022-10-26T21:00:00,2022-10-26:21,190.25803,1666818000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3824,17.0,7.9761553,4.174835,26.106834,2022-10-27T03:00:00,0.19930303,0.07564086,2022-10-26T22:00:00,2022-10-26:22,191.92696,1666821600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3825,16.0,6.7322383,3.8087704,25.391579,2022-10-27T04:00:00,0.20116568,0.08166535,2022-10-26T23:00:00,2022-10-26:23,191.92696,1666825200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3826,14.0,5.597597,3.4348893,25.391579,2022-10-27T05:00:00,0.20116568,0.08835923,2022-10-27T00:00:00,2022-10-27:00,191.92696,1666828800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3827,12.0,4.5787296,2.9861968,25.749207,2022-10-27T06:00:00,0.19930303,0.09505311,2022-10-27T01:00:00,2022-10-27:01,190.25803,1666832400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3828,12.0,3.8188841,2.6208887,26.106834,2022-10-27T07:00:00,0.19185245,0.09505311,2022-10-27T02:00:00,2022-10-27:02,190.25803,1666836000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3829,12.0,3.2155678,2.2805786,26.82209,2022-10-27T08:00:00,0.18067658,0.09103678,2022-10-27T03:00:00,2022-10-27:03,190.25803,1666839600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3830,13.0,2.9309354,2.0617397,27.537346,2022-10-27T09:00:00,0.16950071,0.07631025,2022-10-27T04:00:00,2022-10-27:04,190.25803,1666843200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3831,13.0,2.672138,1.8102746,28.967857,2022-10-27T10:00:00,0.16018748,0.06024493,2022-10-27T05:00:00,2022-10-27:05,191.92696,1666846800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3832,14.0,2.4557118,1.5794092,30.398369,2022-10-27T11:00:00,0.1527369,0.048865333,2022-10-27T06:00:00,2022-10-27:06,191.92696,1666850400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3833,15.0,2.559594,1.595557,32.544136,2022-10-27T12:00:00,0.1527369,0.041167367,2022-10-27T07:00:00,2022-10-27:07,191.92696,1666854000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3834,14.0,4.4965916,2.9203022,30.398369,2022-10-23T13:00:00,0.28684735,0.054220438,2022-10-23T08:00:00,2022-10-23:08,195.26482,1666512000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3835,14.0,4.712516,2.9954078,30.183792,2022-10-23T14:00:00,0.28684735,0.05341717,2022-10-23T09:00:00,2022-10-23:09,194.26346,1666515600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3836,14.0,4.8962064,2.9914634,30.398369,2022-10-23T15:00:00,0.28684735,0.053684928,2022-10-23T10:00:00,2022-10-23:10,192.59453,1666519200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3837,14.0,5.065143,2.9324248,30.755997,2022-10-23T16:00:00,0.29057264,0.058906153,2022-10-23T11:00:00,2022-10-23:11,188.5891,1666522800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3838,14.0,5.679414,3.0221405,30.755997,2022-10-23T17:00:00,0.29802322,0.07028575,2022-10-23T12:00:00,2022-10-23:12,186.92017,1666526400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3839,14.0,6.8613644,3.0672324,30.755997,2022-10-23T18:00:00,0.3091991,0.083004124,2022-10-23T13:00:00,2022-10-23:13,186.92017,1666530000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3840,15.0,7.7774653,2.8763587,33.25939,2022-10-23T19:00:00,0.32782555,0.08099596,2022-10-23T14:00:00,2022-10-23:14,186.92017,1666533600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3841,17.0,7.361062,2.8113112,37.1933,2022-10-23T20:00:00,0.346452,0.07965718,2022-10-23T15:00:00,2022-10-23:15,190.25803,1666537200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3842,19.0,6.1787434,2.8266644,40.769577,2022-10-23T21:00:00,0.36135316,0.08166535,2022-10-23T16:00:00,2022-10-23:16,190.25803,1666540800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3843,20.0,5.245695,2.7681127,43.988228,2022-10-23T22:00:00,0.35390258,0.0843429,2022-10-23T17:00:00,2022-10-23:17,190.25803,1666544400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3844,22.0,4.519616,2.6526034,47.20688,2022-10-23T23:00:00,0.32782555,0.08568168,2022-10-23T18:00:00,2022-10-23:18,191.92696,1666548000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3845,22.0,4.499408,2.6315444,48.63739,2022-10-24T00:00:00,0.31664968,0.09639189,2022-10-23T19:00:00,2022-10-23:19,193.59589,1666551600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3846,22.0,4.4658427,2.6116078,48.63739,2022-10-24T01:00:00,0.3054738,0.10308577,2022-10-23T20:00:00,2022-10-23:20,195.26482,1666555200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3847,22.0,4.278206,2.5393834,48.63739,2022-10-24T02:00:00,0.29429793,0.10442454,2022-10-23T21:00:00,2022-10-23:21,195.26482,1666558800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3848,22.0,4.3006935,2.5318534,47.922134,2022-10-24T03:00:00,0.29057264,0.10308577,2022-10-23T22:00:00,2022-10-23:22,195.26482,1666562400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3849,22.0,4.7123065,2.6078908,47.922134,2022-10-24T04:00:00,0.29802322,0.10174699,2022-10-23T23:00:00,2022-10-23:23,193.59589,1666566000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3850,22.0,5.040133,2.7022753,47.922134,2022-10-24T05:00:00,0.31292439,0.10040821,2022-10-24T00:00:00,2022-10-24:00,193.59589,1666569600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3851,22.0,5.097353,2.9319208,47.922134,2022-10-24T06:00:00,0.32037497,0.08501229,2022-10-24T01:00:00,2022-10-24:01,193.59589,1666573200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3852,22.0,6.7318406,3.5716448,46.491623,2022-10-24T07:00:00,0.3427267,0.08702046,2022-10-24T02:00:00,2022-10-24:02,191.92696,1666576800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3853,21.0,8.956067,4.042167,45.776367,2022-10-24T08:00:00,0.35762787,0.082334734,2022-10-24T03:00:00,2022-10-24:03,190.25803,1666580400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3854,21.0,12.927659,4.2742734,45.41874,2022-10-24T09:00:00,0.36135316,0.07497147,2022-10-24T04:00:00,2022-10-24:04,191.92696,1666584000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3855,21.0,17.236801,4.3791413,45.41874,2022-10-24T10:00:00,0.35762787,0.06827758,2022-10-24T05:00:00,2022-10-24:05,191.92696,1666587600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3856,21.0,17.924212,4.2518787,45.06111,2022-10-24T11:00:00,0.35390258,0.06426126,2022-10-24T06:00:00,2022-10-24:06,193.59589,1666591200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3857,21.0,15.225225,4.1239166,44.703484,2022-10-24T12:00:00,0.3501773,0.06426126,2022-10-24T07:00:00,2022-10-24:07,193.59589,1666594800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3858,21.0,12.48578,4.07226,44.345856,2022-10-24T13:00:00,0.3501773,0.06827758,2022-10-24T08:00:00,2022-10-24:08,193.59589,1666598400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3859,20.0,11.632229,4.213386,43.6306,2022-10-24T14:00:00,0.35390258,0.072963305,2022-10-24T09:00:00,2022-10-24:09,191.92696,1666602000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3860,20.0,12.045937,4.6281166,42.557716,2022-10-24T15:00:00,0.36880374,0.08032657,2022-10-24T10:00:00,2022-10-24:10,191.92696,1666605600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3861,22.0,11.42842,5.178696,41.84246,2022-10-24T16:00:00,0.39488077,0.09103678,2022-10-24T11:00:00,2022-10-24:11,191.92696,1666609200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3862,22.0,10.144588,5.355974,41.127205,2022-10-24T17:00:00,0.40605664,0.10040821,2022-10-24T12:00:00,2022-10-24:12,190.25803,1666612800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3863,21.0,8.524705,5.0522094,41.127205,2022-10-24T18:00:00,0.39115548,0.105763316,2022-10-24T13:00:00,2022-10-24:13,190.25803,1666616400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3864,19.0,7.868516,4.6021743,41.84246,2022-10-24T19:00:00,0.36507845,0.107102096,2022-10-24T14:00:00,2022-10-24:14,190.25803,1666620000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3865,20.0,7.6696386,4.199457,43.272972,2022-10-24T20:00:00,0.33900142,0.11111842,2022-10-24T15:00:00,2022-10-24:15,193.59589,1666623600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3866,21.0,7.188725,3.6013954,45.776367,2022-10-24T21:00:00,0.3091991,0.1124572,2022-10-24T16:00:00,2022-10-24:16,196.93375,1666627200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3867,22.0,6.2471447,2.9210734,48.63739,2022-10-24T22:00:00,0.27567148,0.10977965,2022-10-24T17:00:00,2022-10-24:17,200.2716,1666630800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3868,23.0,5.200436,2.3400266,50.0679,2022-10-24T23:00:00,0.24586916,0.105763316,2022-10-24T18:00:00,2022-10-24:18,200.2716,1666634400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3869,22.0,4.4689593,1.9874635,47.922134,2022-10-25T00:00:00,0.22351742,0.10040821,2022-10-24T19:00:00,2022-10-24:19,198.60268,1666638000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3870,20.0,4.0073333,1.7889559,42.915344,2022-10-25T01:00:00,0.21234155,0.09773067,2022-10-24T20:00:00,2022-10-24:20,195.26482,1666641600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3871,18.0,3.493498,1.5680203,37.908554,2022-10-25T02:00:00,0.19930303,0.09237556,2022-10-24T21:00:00,2022-10-24:21,191.92696,1666645200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3872,16.0,3.0152216,1.3384231,34.332275,2022-10-25T03:00:00,0.17881393,0.08835923,2022-10-24T22:00:00,2022-10-24:22,190.25803,1666648800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3873,15.0,2.5125566,1.1133157,32.18651,2022-10-25T04:00:00,0.15459955,0.08702046,2022-10-24T23:00:00,2022-10-24:23,190.25803,1666652400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3874,14.0,2.1221542,0.92740136,30.755997,2022-10-25T05:00:00,0.13411045,0.08568168,2022-10-25T00:00:00,2022-10-25:00,188.5891,1666656000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3875,14.0,1.7007372,0.7394779,29.683113,2022-10-25T06:00:00,0.115484,0.08501229,2022-10-25T01:00:00,2022-10-25:01,188.5891,1666659600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3876,13.0,1.4697735,0.61082166,28.61023,2022-10-25T07:00:00,0.09872019,0.08702046,2022-10-25T02:00:00,2022-10-25:02,190.25803,1666663200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3877,13.0,1.3272917,0.51944244,28.61023,2022-10-25T08:00:00,0.088475645,0.089698,2022-10-25T03:00:00,2022-10-25:03,190.25803,1666666800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3878,13.0,1.2640809,0.5,28.967857,2022-10-25T09:00:00,0.08381903,0.08702046,2022-10-25T04:00:00,2022-10-25:04,191.92696,1666670400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3879,13.0,1.2130617,0.5,28.967857,2022-10-25T10:00:00,0.084750354,0.07898779,2022-10-25T05:00:00,2022-10-25:05,190.25803,1666674000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3880,13.0,1.1621184,0.5,28.967857,2022-10-25T11:00:00,0.084750354,0.06626942,2022-10-25T06:00:00,2022-10-25:06,186.92017,1666677600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3881,13.0,1.1039114,0.5,28.61023,2022-10-25T12:00:00,0.07729977,0.058236763,2022-10-25T07:00:00,2022-10-25:07,186.92017,1666681200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3882,13.0,1.1039134,0.5,28.252602,2022-10-25T13:00:00,0.07171184,0.05689799,2022-10-25T08:00:00,2022-10-25:08,188.5891,1666684800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3883,13.0,1.1111865,0.5,27.894974,2022-10-25T14:00:00,0.06984919,0.058906153,2022-10-25T09:00:00,2022-10-25:09,188.5891,1666688400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3884,13.0,1.1693946,0.5,27.894974,2022-10-25T15:00:00,0.07357448,0.06626942,2022-10-25T10:00:00,2022-10-25:10,188.5891,1666692000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3885,13.0,1.2348801,0.5,27.894974,2022-10-25T16:00:00,0.081025064,0.07965718,2022-10-25T11:00:00,2022-10-25:11,190.25803,1666695600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3886,13.0,1.2949109,0.50181854,27.179718,2022-10-25T17:00:00,0.08754432,0.09237556,2022-10-25T12:00:00,2022-10-25:12,190.25803,1666699200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3887,12.0,1.4099287,0.5512845,26.464462,2022-10-25T18:00:00,0.09778887,0.10174699,2022-10-25T13:00:00,2022-10-25:13,190.25803,1666702800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3888,12.0,1.5999242,0.61015314,26.464462,2022-10-25T19:00:00,0.109896064,0.10174699,2022-10-25T14:00:00,2022-10-25:14,186.92017,1666706400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3889,12.0,1.753428,0.6616631,26.82209,2022-10-25T20:00:00,0.11641532,0.09505311,2022-10-25T15:00:00,2022-10-25:15,185.25124,1666710000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3890,13.0,1.8731673,0.7085866,27.179718,2022-10-25T21:00:00,0.11920929,0.08835923,2022-10-25T16:00:00,2022-10-25:16,185.25124,1666713600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3891,13.0,1.953745,0.73093206,27.894974,2022-10-25T22:00:00,0.11641532,0.08568168,2022-10-25T17:00:00,2022-10-25:17,186.92017,1666717200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3892,13.0,2.053609,0.7434,28.252602,2022-10-25T23:00:00,0.115484,0.08501229,2022-10-25T18:00:00,2022-10-25:18,188.5891,1666720800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3893,13.0,1.8887845,0.6804461,28.967857,2022-10-26T00:00:00,0.10803342,0.08568168,2022-10-25T19:00:00,2022-10-25:19,190.25803,1666724400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3894,13.0,1.6986436,0.62137806,28.967857,2022-10-26T01:00:00,0.10151416,0.09103678,2022-10-25T20:00:00,2022-10-25:20,193.59589,1666728000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3895,13.0,1.5496365,0.58877933,28.967857,2022-10-26T02:00:00,0.09872019,0.09773067,2022-10-25T21:00:00,2022-10-25:21,193.59589,1666731600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3896,13.0,1.5201955,0.6028672,28.61023,2022-10-26T03:00:00,0.10151416,0.10308577,2022-10-25T22:00:00,2022-10-25:22,195.26482,1666735200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3897,14.0,1.6250613,0.6493631,29.325485,2022-10-26T04:00:00,0.107102096,0.10442454,2022-10-25T23:00:00,2022-10-25:23,193.59589,1666738800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3898,14.0,1.7578629,0.6802732,31.113625,2022-10-26T05:00:00,0.107102096,0.09906944,2022-10-26T00:00:00,2022-10-26:00,193.59589,1666742400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3899,15.0,1.9241376,0.6863569,32.901764,2022-10-26T06:00:00,0.103376806,0.08835923,2022-10-26T01:00:00,2022-10-26:01,193.59589,1666746000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3900,15.0,1.8446867,0.6505265,33.25939,2022-10-26T07:00:00,0.09778887,0.08166535,2022-10-26T02:00:00,2022-10-26:02,195.26482,1666749600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3901,15.0,1.8269818,0.6620735,31.471252,2022-10-26T08:00:00,0.099651515,0.07430208,2022-10-26T03:00:00,2022-10-26:03,196.93375,1666753200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3902,14.0,1.7701777,0.6782054,29.683113,2022-10-26T09:00:00,0.103376806,0.071624525,2022-10-26T04:00:00,2022-10-26:04,196.93375,1666756800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3903,13.0,1.7278388,0.7086892,28.967857,2022-10-26T10:00:00,0.10803342,0.071624525,2022-10-26T05:00:00,2022-10-26:05,198.60268,1666760400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3904,13.0,1.6649753,0.7476961,28.967857,2022-10-26T11:00:00,0.109896064,0.07363269,2022-10-26T06:00:00,2022-10-26:06,201.94054,1666764000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3905,14.0,1.6425312,0.79080236,29.325485,2022-10-26T12:00:00,0.11082739,0.07497147,2022-10-26T07:00:00,2022-10-26:07,201.94054,1666767600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3906,14.0,1.6333704,0.8397401,29.683113,2022-10-26T13:00:00,0.113621354,0.07497147,2022-10-26T08:00:00,2022-10-26:08,201.94054,1666771200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3907,14.0,1.686095,0.9286683,29.683113,2022-10-26T14:00:00,0.121071935,0.07564086,2022-10-26T09:00:00,2022-10-26:09,200.2716,1666774800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3908,14.0,1.9359684,1.0981606,29.683113,2022-10-26T15:00:00,0.1322478,0.07831841,2022-10-26T10:00:00,2022-10-26:10,198.60268,1666778400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3909,14.0,2.365485,1.3450589,29.683113,2022-10-26T16:00:00,0.14714897,0.08166535,2022-10-26T11:00:00,2022-10-26:11,196.93375,1666782000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3910,14.0,2.7662075,1.585217,29.325485,2022-10-26T17:00:00,0.16391277,0.083673514,2022-10-26T12:00:00,2022-10-26:12,195.26482,1666785600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3911,14.0,3.1219695,1.8247889,29.325485,2022-10-26T18:00:00,0.173226,0.08702046,2022-10-26T13:00:00,2022-10-26:13,195.26482,1666789200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3912,14.0,3.9639006,2.374836,29.325485,2022-10-26T19:00:00,0.17881393,0.08702046,2022-10-26T14:00:00,2022-10-26:14,193.59589,1666792800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3913,14.0,6.081341,3.2509367,28.967857,2022-10-26T20:00:00,0.1899898,0.08568168,2022-10-26T15:00:00,2022-10-26:15,193.59589,1666796400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3914,17.0,8.189585,4.043982,28.61023,2022-10-26T21:00:00,0.19930303,0.083004124,2022-10-26T16:00:00,2022-10-26:16,193.59589,1666800000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3915,19.0,9.641685,4.5015883,28.252602,2022-10-26T22:00:00,0.20302832,0.08166535,2022-10-26T17:00:00,2022-10-26:17,193.59589,1666803600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3916,20.0,10.391674,4.723875,27.894974,2022-10-26T23:00:00,0.20489097,0.08032657,2022-10-26T18:00:00,2022-10-26:18,191.92696,1666807200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3917,20.0,10.523464,4.795652,27.537346,2022-10-27T00:00:00,0.20675361,0.07764902,2022-10-26T19:00:00,2022-10-26:19,190.25803,1666810800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3918,20.0,10.120766,4.7424254,27.179718,2022-10-27T01:00:00,0.20489097,0.07564086,2022-10-26T20:00:00,2022-10-26:20,190.25803,1666814400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3919,19.0,9.170856,4.4928117,26.464462,2022-10-27T02:00:00,0.20116568,0.07497147,2022-10-26T21:00:00,2022-10-26:21,190.25803,1666818000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3920,17.0,7.9761553,4.174835,26.106834,2022-10-27T03:00:00,0.19930303,0.07564086,2022-10-26T22:00:00,2022-10-26:22,191.92696,1666821600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3921,16.0,6.7322383,3.8087704,25.391579,2022-10-27T04:00:00,0.20116568,0.08166535,2022-10-26T23:00:00,2022-10-26:23,191.92696,1666825200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3922,14.0,5.597597,3.4348893,25.391579,2022-10-27T05:00:00,0.20116568,0.08835923,2022-10-27T00:00:00,2022-10-27:00,191.92696,1666828800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3923,12.0,4.5787296,2.9861968,25.749207,2022-10-27T06:00:00,0.19930303,0.09505311,2022-10-27T01:00:00,2022-10-27:01,190.25803,1666832400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3924,12.0,3.8188841,2.6208887,26.106834,2022-10-27T07:00:00,0.19185245,0.09505311,2022-10-27T02:00:00,2022-10-27:02,190.25803,1666836000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3925,12.0,3.2155678,2.2805786,26.82209,2022-10-27T08:00:00,0.18067658,0.09103678,2022-10-27T03:00:00,2022-10-27:03,190.25803,1666839600,Nandyāl,15.4248,78.4539,Asia/Kolkata
3926,13.0,2.9309354,2.0617397,27.537346,2022-10-27T09:00:00,0.16950071,0.07631025,2022-10-27T04:00:00,2022-10-27:04,190.25803,1666843200,Nandyāl,15.4248,78.4539,Asia/Kolkata
3927,13.0,2.672138,1.8102746,28.967857,2022-10-27T10:00:00,0.16018748,0.06024493,2022-10-27T05:00:00,2022-10-27:05,191.92696,1666846800,Nandyāl,15.4248,78.4539,Asia/Kolkata
3928,14.0,2.4557118,1.5794092,30.398369,2022-10-27T11:00:00,0.1527369,0.048865333,2022-10-27T06:00:00,2022-10-27:06,191.92696,1666850400,Nandyāl,15.4248,78.4539,Asia/Kolkata
3929,15.0,2.559594,1.595557,32.544136,2022-10-27T12:00:00,0.1527369,0.041167367,2022-10-27T07:00:00,2022-10-27:07,191.92696,1666854000,Nandyāl,15.4248,78.4539,Asia/Kolkata
3930,26.0,8.190695,4.5950317,55.789948,2022-10-23T13:00:00,0.37252903,0.023763277,2022-10-23T08:00:00,2022-10-23:08,198.60268,1666512000,Pitampura,28.7041,77.1025,Asia/Kolkata
3931,25.4,8.365378,3.820293,54.93164,2022-10-23T14:00:00,0.37252903,0.023562461,2022-10-23T09:00:00,2022-10-23:09,197.60132,1666515600,Pitampura,28.7041,77.1025,Asia/Kolkata
3932,25.2,8.628731,3.0161774,54.64554,2022-10-23T15:00:00,0.36880374,0.024834298,2022-10-23T10:00:00,2022-10-23:10,197.26753,1666519200,Pitampura,28.7041,77.1025,Asia/Kolkata
3933,25.0,9.381945,2.2307715,55.07469,2022-10-23T16:00:00,0.36507845,0.028783688,2022-10-23T11:00:00,2022-10-23:11,196.93375,1666522800,Pitampura,28.7041,77.1025,Asia/Kolkata
3934,26.0,10.503035,2.2904408,55.789948,2022-10-23T17:00:00,0.36880374,0.035812262,2022-10-23T12:00:00,2022-10-23:12,196.93375,1666526400,Pitampura,28.7041,77.1025,Asia/Kolkata
3935,26.0,11.522743,2.3614163,56.505203,2022-10-23T18:00:00,0.37625432,0.04551839,2022-10-23T13:00:00,2022-10-23:13,198.60268,1666530000,Pitampura,28.7041,77.1025,Asia/Kolkata
3936,27.0,12.069353,2.430008,57.935715,2022-10-23T19:00:00,0.3799796,0.047526553,2022-10-23T14:00:00,2022-10-23:14,198.60268,1666533600,Pitampura,28.7041,77.1025,Asia/Kolkata
3937,27.0,11.725718,2.434367,58.65097,2022-10-23T20:00:00,0.37252903,0.047526553,2022-10-23T15:00:00,2022-10-23:15,200.2716,1666537200,Pitampura,28.7041,77.1025,Asia/Kolkata
3938,27.0,10.848326,2.375386,58.65097,2022-10-23T21:00:00,0.36507845,0.048195943,2022-10-23T16:00:00,2022-10-23:16,200.2716,1666540800,Pitampura,28.7041,77.1025,Asia/Kolkata
3939,27.0,11.030798,2.3143976,59.366226,2022-10-23T22:00:00,0.35390258,0.04953472,2022-10-23T17:00:00,2022-10-23:17,200.2716,1666544400,Pitampura,28.7041,77.1025,Asia/Kolkata
3940,28.0,10.995839,2.2752967,60.081482,2022-10-23T23:00:00,0.3501773,0.050873496,2022-10-23T18:00:00,2022-10-23:18,201.94054,1666548000,Pitampura,28.7041,77.1025,Asia/Kolkata
3941,28.0,11.05506,2.2263875,61.511993,2022-10-24T00:00:00,0.35762787,0.05221227,2022-10-23T19:00:00,2022-10-23:19,201.94054,1666551600,Pitampura,28.7041,77.1025,Asia/Kolkata
3942,28.0,10.692448,2.2332163,61.511993,2022-10-24T01:00:00,0.37625432,0.051542886,2022-10-23T20:00:00,2022-10-23:20,200.2716,1666555200,Pitampura,28.7041,77.1025,Asia/Kolkata
